year,crop,acres_harvested,bu_per_acre,state,max_high_F,avg_high_F,min_low_F,avg_low_F,max_precip_in,sum_precip_in
1940,OATS,NA,24,NEBRASKA,110,66.91256831,-11,41.96448087,1.04,25.58
1940,RYE,NA,9.5,NEBRASKA,110,66.91256831,-11,41.96448087,1.04,25.58
1940,SOYBEANS,NA,14,NEBRASKA,110,66.91256831,-11,41.96448087,1.04,25.58
1940,WHEAT,NA,13.1,NEBRASKA,110,66.91256831,-11,41.96448087,1.04,25.58
1941,BARLEY,NA,25.5,NEBRASKA,105,68.28493151,2,45.49863014,2.9,41.08
1941,CORN_GRAIN,NA,24,NEBRASKA,105,68.28493151,2,45.49863014,2.9,41.08
1941,FLAXSEED,NA,9.5,NEBRASKA,105,68.28493151,2,45.49863014,2.9,41.08
1941,OATS,NA,29.5,NEBRASKA,105,68.28493151,2,45.49863014,2.9,41.08
1941,RYE,NA,11.5,NEBRASKA,105,68.28493151,2,45.49863014,2.9,41.08
1941,SOYBEANS,NA,11,NEBRASKA,105,68.28493151,2,45.49863014,2.9,41.08
1941,WHEAT,NA,15.4,NEBRASKA,105,68.28493151,2,45.49863014,2.9,41.08
1942,BARLEY,NA,18.5,NEBRASKA,103,67.01643836,-7,43.57808219,2.92,37
1942,CORN_GRAIN,NA,32,NEBRASKA,103,67.01643836,-7,43.57808219,2.92,37
1942,FLAXSEED,NA,10,NEBRASKA,103,67.01643836,-7,43.57808219,2.92,37
1942,OATS,NA,33,NEBRASKA,103,67.01643836,-7,43.57808219,2.92,37
1942,RYE,NA,13,NEBRASKA,103,67.01643836,-7,43.57808219,2.92,37
1942,SOYBEANS,NA,15,NEBRASKA,103,67.01643836,-7,43.57808219,2.92,37
1942,WHEAT,NA,23.7,NEBRASKA,103,67.01643836,-7,43.57808219,2.92,37
1943,BARLEY,NA,18,NEBRASKA,106,68.28219178,-18,42.41917808,1.73,29.02
1943,CORN_GRAIN,NA,27,NEBRASKA,106,68.28219178,-18,42.41917808,1.73,29.02
1943,FLAXSEED,NA,8,NEBRASKA,106,68.28219178,-18,42.41917808,1.73,29.02
1943,OATS,NA,33,NEBRASKA,106,68.28219178,-18,42.41917808,1.73,29.02
1943,RYE,NA,11.5,NEBRASKA,106,68.28219178,-18,42.41917808,1.73,29.02
1943,SOYBEANS,NA,12,NEBRASKA,106,68.28219178,-18,42.41917808,1.73,29.02
1943,WHEAT,NA,20.8,NEBRASKA,106,68.28219178,-18,42.41917808,1.73,29.02
1944,BARLEY,NA,11.5,NEBRASKA,102,66.77868852,-3,44.37978142,2.16,42.86
1944,CORN_GRAIN,NA,33.3,NEBRASKA,102,66.77868852,-3,44.37978142,2.16,42.86
1944,FLAXSEED,NA,8,NEBRASKA,102,66.77868852,-3,44.37978142,2.16,42.86
1944,OATS,NA,16.8,NEBRASKA,102,66.77868852,-3,44.37978142,2.16,42.86
1944,RYE,NA,9.1,NEBRASKA,102,66.77868852,-3,44.37978142,2.16,42.86
1944,SOYBEANS,NA,17.8,NEBRASKA,102,66.77868852,-3,44.37978142,2.16,42.86
1944,WHEAT,NA,12.6,NEBRASKA,102,66.77868852,-3,44.37978142,2.16,42.86
1945,BARLEY,NA,22,NEBRASKA,100,66.26849315,-11,43.04931507,2.59,38.94
1945,CORN_GRAIN,NA,29,NEBRASKA,100,66.26849315,-11,43.04931507,2.59,38.94
1945,FLAXSEED,NA,9,NEBRASKA,100,66.26849315,-11,43.04931507,2.59,38.94
1945,OATS,NA,31.5,NEBRASKA,100,66.26849315,-11,43.04931507,2.59,38.94
1945,RYE,NA,12.5,NEBRASKA,100,66.26849315,-11,43.04931507,2.59,38.94
1945,SOYBEANS,NA,18,NEBRASKA,100,66.26849315,-11,43.04931507,2.59,38.94
1945,WHEAT,NA,22.9,NEBRASKA,100,66.26849315,-11,43.04931507,2.59,38.94
1946,BARLEY,NA,21,NEBRASKA,107,70.29041096,-6,45.74520548,1.73,31.2
1946,CORN_GRAIN,NA,29.5,NEBRASKA,107,70.29041096,-6,45.74520548,1.73,31.2
1946,OATS,NA,28,NEBRASKA,107,70.29041096,-6,45.74520548,1.73,31.2
1946,RYE,NA,11,NEBRASKA,107,70.29041096,-6,45.74520548,1.73,31.2
1946,SOYBEANS,NA,21,NEBRASKA,107,70.29041096,-6,45.74520548,1.73,31.2
1946,WHEAT,NA,22.9,NEBRASKA,107,70.29041096,-6,45.74520548,1.73,31.2
1947,BARLEY,NA,22,NEBRASKA,113,68.58082192,-23,43.60547945,1.59,26.07
1947,CORN_GRAIN,NA,20,NEBRASKA,113,68.58082192,-23,43.60547945,1.59,26.07
1947,OATS,NA,27.5,NEBRASKA,113,68.58082192,-23,43.60547945,1.59,26.07
1947,RYE,NA,9,NEBRASKA,113,68.58082192,-23,43.60547945,1.59,26.07
1947,SOYBEANS,NA,14.5,NEBRASKA,113,68.58082192,-23,43.60547945,1.59,26.07
1947,WHEAT,NA,20.9,NEBRASKA,113,68.58082192,-23,43.60547945,1.59,26.07
1948,BARLEY,NA,19.5,NEBRASKA,103,66.49453552,-10,42.94262295,5.43,34.03
1948,CORN_GRAIN,NA,35,NEBRASKA,103,66.49453552,-10,42.94262295,5.43,34.03
1948,OATS,NA,28,NEBRASKA,103,66.49453552,-10,42.94262295,5.43,34.03
1948,RYE,NA,9.5,NEBRASKA,103,66.49453552,-10,42.94262295,5.43,34.03
1948,SOYBEANS,NA,23,NEBRASKA,103,66.49453552,-10,42.94262295,5.43,34.03
1948,WHEAT,NA,20.4,NEBRASKA,103,66.49453552,-10,42.94262295,5.43,34.03
1949,BARLEY,NA,18.7,NEBRASKA,104,63.70958904,-4,41.85205479,1.5,21.87
1949,CORN_GRAIN,NA,31.1,NEBRASKA,104,63.70958904,-4,41.85205479,1.5,21.87
1949,OATS,NA,20.5,NEBRASKA,104,63.70958904,-4,41.85205479,1.5,21.87
1949,RYE,NA,7.4,NEBRASKA,104,63.70958904,-4,41.85205479,1.5,21.87
1949,SOYBEANS,NA,22.2,NEBRASKA,104,63.70958904,-4,41.85205479,1.5,21.87
1949,WHEAT,NA,14,NEBRASKA,104,63.70958904,-4,41.85205479,1.5,21.87
1950,BARLEY,NA,15,NEBRASKA,100,65.18356164,-3,41.61369863,5.81,31.54
1950,CORN_GRAIN,NA,36,NEBRASKA,100,65.18356164,-3,41.61369863,5.81,31.54
1950,OATS,NA,24,NEBRASKA,100,65.18356164,-3,41.61369863,5.81,31.54
1950,RYE,NA,11,NEBRASKA,100,65.18356164,-3,41.61369863,5.81,31.54
1950,SOYBEANS,NA,24,NEBRASKA,100,65.18356164,-3,41.61369863,5.81,31.54
1950,WHEAT,NA,21.8,NEBRASKA,100,65.18356164,-3,41.61369863,5.81,31.54
1951,BARLEY,NA,22,NEBRASKA,105,63.69863014,-12,42.33424658,4.08,46.91
1951,CORN_GRAIN,NA,28,NEBRASKA,105,63.69863014,-12,42.33424658,4.08,46.91
1951,OATS,NA,27,NEBRASKA,105,63.69863014,-12,42.33424658,4.08,46.91
1951,RYE,NA,8.5,NEBRASKA,105,63.69863014,-12,42.33424658,4.08,46.91
1951,SOYBEANS,NA,22,NEBRASKA,105,63.69863014,-12,42.33424658,4.08,46.91
1951,WHEAT,NA,14.5,NEBRASKA,105,63.69863014,-12,42.33424658,4.08,46.91
1952,BARLEY,NA,20.5,NEBRASKA,107,68.46994536,-1,43.68579235,3.43,21.2
1952,CORN_GRAIN,NA,38,NEBRASKA,107,68.46994536,-1,43.68579235,3.43,21.2
1952,OATS,NA,19,NEBRASKA,107,68.46994536,-1,43.68579235,3.43,21.2
1952,RYE,NA,9.5,NEBRASKA,107,68.46994536,-1,43.68579235,3.43,21.2
1952,SOYBEANS,NA,26,NEBRASKA,107,68.46994536,-1,43.68579235,3.43,21.2
1952,WHEAT,NA,22.4,NEBRASKA,107,68.46994536,-1,43.68579235,3.43,21.2
1953,BARLEY,NA,19,NEBRASKA,108,69.59726027,0,45.43013699,1.89,17.1
1953,CORN_GRAIN,NA,29.5,NEBRASKA,108,69.59726027,0,45.43013699,1.89,17.1
1953,OATS,NA,18.5,NEBRASKA,108,69.59726027,0,45.43013699,1.89,17.1
1953,RYE,NA,9,NEBRASKA,108,69.59726027,0,45.43013699,1.89,17.1
1953,SOYBEANS,NA,18.5,NEBRASKA,108,69.59726027,0,45.43013699,1.89,17.1
1953,WHEAT,NA,22.3,NEBRASKA,108,69.59726027,0,45.43013699,1.89,17.1
1954,BARLEY,NA,17.5,NEBRASKA,113,71.83287671,-4,46.03013699,1.49,16.9
1954,CORN_GRAIN,NA,29,NEBRASKA,113,71.83287671,-4,46.03013699,1.49,16.9
1954,OATS,NA,28,NEBRASKA,113,71.83287671,-4,46.03013699,1.49,16.9
1954,RYE,NA,9.5,NEBRASKA,113,71.83287671,-4,46.03013699,1.49,16.9
1954,SOYBEANS,NA,21.5,NEBRASKA,113,71.83287671,-4,46.03013699,1.49,16.9
1954,WHEAT,NA,19.3,NEBRASKA,113,71.83287671,-4,46.03013699,1.49,16.9
1955,BARLEY,NA,20,NEBRASKA,105,67.75068493,0,44.22191781,2.03,23.37
1955,CORN_GRAIN,NA,20,NEBRASKA,105,67.75068493,0,44.22191781,2.03,23.37
1955,OATS,NA,26,NEBRASKA,105,67.75068493,0,44.22191781,2.03,23.37
1955,RYE,NA,11,NEBRASKA,105,67.75068493,0,44.22191781,2.03,23.37
1955,SOYBEANS,NA,10.5,NEBRASKA,105,67.75068493,0,44.22191781,2.03,23.37
1955,WHEAT,NA,24.9,NEBRASKA,105,67.75068493,0,44.22191781,2.03,23.37
1956,BARLEY,NA,12,NEBRASKA,108,69.41256831,-6,44.23497268,1.59,14.39
1956,CORN_GRAIN,NA,23.5,NEBRASKA,108,69.41256831,-6,44.23497268,1.59,14.39
1956,OATS,NA,12,NEBRASKA,108,69.41256831,-6,44.23497268,1.59,14.39
1956,RYE,NA,9,NEBRASKA,108,69.41256831,-6,44.23497268,1.59,14.39
1956,SOYBEANS,NA,11.5,NEBRASKA,108,69.41256831,-6,44.23497268,1.59,14.39
1956,WHEAT,NA,19.5,NEBRASKA,108,69.41256831,-6,44.23497268,1.59,14.39
1957,BARLEY,NA,31,NEBRASKA,105,65.53150685,-1,44.64383562,2.35,32.85
1957,CORN_GRAIN,NA,46.5,NEBRASKA,105,65.53150685,-1,44.64383562,2.35,32.85
1957,OATS,NA,33.5,NEBRASKA,105,65.53150685,-1,44.64383562,2.35,32.85
1957,RYE,NA,15.5,NEBRASKA,105,65.53150685,-1,44.64383562,2.35,32.85
1957,SOYBEANS,NA,26,NEBRASKA,105,65.53150685,-1,44.64383562,2.35,32.85
1957,WHEAT,NA,27,NEBRASKA,105,65.53150685,-1,44.64383562,2.35,32.85
1958,BARLEY,NA,27.5,NEBRASKA,102,65.32876712,1,43.73972603,2.1,34.81
1958,CORN_GRAIN,NA,51,NEBRASKA,102,65.32876712,1,43.73972603,2.1,34.81
1958,OATS,NA,35,NEBRASKA,102,65.32876712,1,43.73972603,2.1,34.81
1958,RYE,NA,17.5,NEBRASKA,102,65.32876712,1,43.73972603,2.1,34.81
1958,SOYBEANS,NA,29,NEBRASKA,102,65.32876712,1,43.73972603,2.1,34.81
1958,WHEAT,NA,33,NEBRASKA,102,65.32876712,1,43.73972603,2.1,34.81
1959,BARLEY,NA,21.5,NEBRASKA,105,66.40547945,-14,42.16712329,2.5,32.1
1959,CORN_GRAIN,NA,48.5,NEBRASKA,105,66.40547945,-14,42.16712329,2.5,32.1
1959,OATS,NA,25,NEBRASKA,105,66.40547945,-14,42.16712329,2.5,32.1
1959,RYE,NA,13.5,NEBRASKA,105,66.40547945,-14,42.16712329,2.5,32.1
1959,SOYBEANS,NA,24,NEBRASKA,105,66.40547945,-14,42.16712329,2.5,32.1
1959,WHEAT,NA,22,NEBRASKA,105,66.40547945,-14,42.16712329,2.5,32.1
1960,BARLEY,NA,29,NEBRASKA,104,64.34153005,-6,41.45628415,2.37,27.71
1960,CORN_GRAIN,NA,51,NEBRASKA,104,64.34153005,-6,41.45628415,2.37,27.71
1960,OATS,NA,35.5,NEBRASKA,104,64.34153005,-6,41.45628415,2.37,27.71
1960,RYE,NA,17,NEBRASKA,104,64.34153005,-6,41.45628415,2.37,27.71
1960,SOYBEANS,NA,28,NEBRASKA,104,64.34153005,-6,41.45628415,2.37,27.71
1960,WHEAT,NA,28.5,NEBRASKA,104,64.34153005,-6,41.45628415,2.37,27.71
1961,BARLEY,NA,28,NEBRASKA,104,64.6,-17,40.91780822,2.69,34.45
1961,CORN_GRAIN,NA,52,NEBRASKA,104,64.6,-17,40.91780822,2.69,34.45
1961,OATS,NA,32,NEBRASKA,104,64.6,-17,40.91780822,2.69,34.45
1961,RYE,NA,17.5,NEBRASKA,104,64.6,-17,40.91780822,2.69,34.45
1961,SOYBEANS,NA,25.5,NEBRASKA,104,64.6,-17,40.91780822,2.69,34.45
1961,WHEAT,NA,24.5,NEBRASKA,104,64.6,-17,40.91780822,2.69,34.45
1962,BARLEY,NA,26,NEBRASKA,106,66.83561644,-18,42.67123288,2.78,37.19
1962,CORN_GRAIN,NA,60.5,NEBRASKA,106,66.83561644,-18,42.67123288,2.78,37.19
1962,OATS,NA,33,NEBRASKA,106,66.83561644,-18,42.67123288,2.78,37.19
1962,RYE,NA,16,NEBRASKA,106,66.83561644,-18,42.67123288,2.78,37.19
1962,SOYBEANS,NA,27,NEBRASKA,106,66.83561644,-18,42.67123288,2.78,37.19
1962,WHEAT,NA,19.5,NEBRASKA,106,66.83561644,-18,42.67123288,2.78,37.19
1963,BARLEY,NA,18,NEBRASKA,103,69.16712329,-13,43.40273973,2.3,24.13
1963,CORN_GRAIN,NA,57,NEBRASKA,103,69.16712329,-13,43.40273973,2.3,24.13
1963,OATS,NA,27.5,NEBRASKA,103,69.16712329,-13,43.40273973,2.3,24.13
1963,RYE,NA,12,NEBRASKA,103,69.16712329,-13,43.40273973,2.3,24.13
1963,SOYBEANS,NA,28.5,NEBRASKA,103,69.16712329,-13,43.40273973,2.3,24.13
1963,WHEAT,NA,21.5,NEBRASKA,103,69.16712329,-13,43.40273973,2.3,24.13
1964,BARLEY,NA,21,NEBRASKA,106,68.32786885,-7,42.23770492,2.21,29.8
1964,CORN_GRAIN,NA,54,NEBRASKA,106,68.32786885,-7,42.23770492,2.21,29.8
1964,OATS,NA,28.5,NEBRASKA,106,68.32786885,-7,42.23770492,2.21,29.8
1964,RYE,NA,15,NEBRASKA,106,68.32786885,-7,42.23770492,2.21,29.8
1964,SOYBEANS,NA,22,NEBRASKA,106,68.32786885,-7,42.23770492,2.21,29.8
1964,WHEAT,NA,24.5,NEBRASKA,106,68.32786885,-7,42.23770492,2.21,29.8
1965,BARLEY,NA,30,NEBRASKA,103,67.33424658,-6,41.89589041,2.65,37.98
1965,CORN_GRAIN,NA,70,NEBRASKA,103,67.33424658,-6,41.89589041,2.65,37.98
1965,OATS,NA,40,NEBRASKA,103,67.33424658,-6,41.89589041,2.65,37.98
1965,RYE,NA,17.5,NEBRASKA,103,67.33424658,-6,41.89589041,2.65,37.98
1965,SOYBEANS,NA,23.5,NEBRASKA,103,67.33424658,-6,41.89589041,2.65,37.98
1965,WHEAT,NA,20,NEBRASKA,103,67.33424658,-6,41.89589041,2.65,37.98
1966,BARLEY,NA,30,NEBRASKA,109,68.14520548,-9,40.23013699,2.39,14.85
1966,CORN_GRAIN,NA,80,NEBRASKA,109,68.14520548,-9,40.23013699,2.39,14.85
1966,OATS,NA,40,NEBRASKA,109,68.14520548,-9,40.23013699,2.39,14.85
1966,RYE,NA,21,NEBRASKA,109,68.14520548,-9,40.23013699,2.39,14.85
1966,SOYBEANS,NA,29.5,NEBRASKA,109,68.14520548,-9,40.23013699,2.39,14.85
1966,WHEAT,NA,35,NEBRASKA,109,68.14520548,-9,40.23013699,2.39,14.85
1967,BARLEY,NA,35,NEBRASKA,98,66.55068493,-6,41.16986301,4.93,41.01
1967,CORN_GRAIN,NA,74,NEBRASKA,98,66.55068493,-6,41.16986301,4.93,41.01
1967,OATS,NA,43.5,NEBRASKA,98,66.55068493,-6,41.16986301,4.93,41.01
1967,RYE,NA,15,NEBRASKA,98,66.55068493,-6,41.16986301,4.93,41.01
1967,SOYBEANS,NA,22.5,NEBRASKA,98,66.55068493,-6,41.16986301,4.93,41.01
1967,WHEAT,NA,26.5,NEBRASKA,98,66.55068493,-6,41.16986301,4.93,41.01
1968,BARLEY,NA,33,NEBRASKA,105,66.54371585,-10,41.1147541,1.89,22.92
1968,CORN_GRAIN,NA,74,NEBRASKA,105,66.54371585,-10,41.1147541,1.89,22.92
1968,OATS,NA,27.5,NEBRASKA,105,66.54371585,-10,41.1147541,1.89,22.92
1968,RYE,NA,15,NEBRASKA,105,66.54371585,-10,41.1147541,1.89,22.92
1968,SOYBEANS,NA,23.5,NEBRASKA,105,66.54371585,-10,41.1147541,1.89,22.92
1968,WHEAT,NA,32,NEBRASKA,105,66.54371585,-10,41.1147541,1.89,22.92
1969,BARLEY,NA,34,NEBRASKA,105,64.68219178,-10,41.92054795,1.9,28.29
1969,CORN_GRAIN,NA,94,NEBRASKA,105,64.68219178,-10,41.92054795,1.9,28.29
1969,OATS,NA,43.5,NEBRASKA,105,64.68219178,-10,41.92054795,1.9,28.29
1969,RYE,NA,19,NEBRASKA,105,64.68219178,-10,41.92054795,1.9,28.29
1969,SOYBEANS,NA,32.5,NEBRASKA,105,64.68219178,-10,41.92054795,1.9,28.29
1969,WHEAT,NA,31.5,NEBRASKA,105,64.68219178,-10,41.92054795,1.9,28.29
1970,BARLEY,NA,36,NEBRASKA,106,67.01369863,-4,41.51232877,2.05,24.88
1970,CORN_GRAIN,NA,76,NEBRASKA,106,67.01369863,-4,41.51232877,2.05,24.88
1970,OATS,NA,42,NEBRASKA,106,67.01369863,-4,41.51232877,2.05,24.88
1970,RYE,NA,25,NEBRASKA,106,67.01369863,-4,41.51232877,2.05,24.88
1970,SOYBEANS,NA,22,NEBRASKA,106,67.01369863,-4,41.51232877,2.05,24.88
1970,WHEAT,NA,38,NEBRASKA,106,67.01369863,-4,41.51232877,2.05,24.88
1971,BARLEY,NA,40,NEBRASKA,102,66.08767123,-17,41.99726027,3.54,33.84
1971,CORN_GRAIN,NA,85,NEBRASKA,102,66.08767123,-17,41.99726027,3.54,33.84
1971,OATS,NA,51,NEBRASKA,102,66.08767123,-17,41.99726027,3.54,33.84
1971,RYE,NA,28,NEBRASKA,102,66.08767123,-17,41.99726027,3.54,33.84
1971,SOYBEANS,NA,25,NEBRASKA,102,66.08767123,-17,41.99726027,3.54,33.84
1971,WHEAT,NA,42,NEBRASKA,102,66.08767123,-17,41.99726027,3.54,33.84
1972,BARLEY,NA,34,NEBRASKA,105,65.46994536,-9,41.03551913,6.32,32.25
1972,CORN_GRAIN,NA,104,NEBRASKA,105,65.46994536,-9,41.03551913,6.32,32.25
1972,OATS,NA,49,NEBRASKA,105,65.46994536,-9,41.03551913,6.32,32.25
1972,RYE,NA,24,NEBRASKA,105,65.46994536,-9,41.03551913,6.32,32.25
1972,SOYBEANS,NA,32.5,NEBRASKA,105,65.46994536,-9,41.03551913,6.32,32.25
1972,WHEAT,NA,37,NEBRASKA,105,65.46994536,-9,41.03551913,6.32,32.25
1973,BARLEY,NA,36,NEBRASKA,105,66.41369863,-14,43.46849315,4,50.44
1973,CORN_GRAIN,NA,94,NEBRASKA,105,66.41369863,-14,43.46849315,4,50.44
1973,OATS,NA,49,NEBRASKA,105,66.41369863,-14,43.46849315,4,50.44
1973,RYE,NA,20,NEBRASKA,105,66.41369863,-14,43.46849315,4,50.44
1973,SOYBEANS,NA,30,NEBRASKA,105,66.41369863,-14,43.46849315,4,50.44
1973,WHEAT,NA,35,NEBRASKA,105,66.41369863,-14,43.46849315,4,50.44
1974,BARLEY,NA,35,NEBRASKA,108,66.9890411,-16,42.62465753,2.56,25.42
1974,CORN_GRAIN,NA,70,NEBRASKA,108,66.9890411,-16,42.62465753,2.56,25.42
1974,OATS,NA,47,NEBRASKA,108,66.9890411,-16,42.62465753,2.56,25.42
1974,RYE,NA,20,NEBRASKA,108,66.9890411,-16,42.62465753,2.56,25.42
1974,SOYBEANS,NA,24.5,NEBRASKA,108,66.9890411,-16,42.62465753,2.56,25.42
1974,WHEAT,NA,34,NEBRASKA,108,66.9890411,-16,42.62465753,2.56,25.42
1975,BARLEY,NA,36,NEBRASKA,104,66.95616438,-6,42.14520548,2,21.89
1975,CORN_GRAIN,NA,85,NEBRASKA,104,66.95616438,-6,42.14520548,2,21.89
1975,OATS,NA,49,NEBRASKA,104,66.95616438,-6,42.14520548,2,21.89
1975,RYE,NA,19,NEBRASKA,104,66.95616438,-6,42.14520548,2,21.89
1975,SOYBEANS,NA,27,NEBRASKA,104,66.95616438,-6,42.14520548,2,21.89
1975,WHEAT,NA,32,NEBRASKA,104,66.95616438,-6,42.14520548,2,21.89
1976,BARLEY,NA,36,NEBRASKA,106,68.60655738,-13,39.05191257,1.96,28.76
1976,CORN_GRAIN,NA,85,NEBRASKA,106,68.60655738,-13,39.05191257,1.96,28.76
1976,OATS,NA,42,NEBRASKA,106,68.60655738,-13,39.05191257,1.96,28.76
1976,RYE,NA,17,NEBRASKA,106,68.60655738,-13,39.05191257,1.96,28.76
1976,SOYBEANS,NA,20,NEBRASKA,106,68.60655738,-13,39.05191257,1.96,28.76
1976,WHEAT,NA,32,NEBRASKA,106,68.60655738,-13,39.05191257,1.96,28.76
1977,BARLEY,NA,45,NEBRASKA,106,68.43287671,-14,42.76986301,2.35,33.14
1977,CORN_GRAIN,NA,99,NEBRASKA,106,68.43287671,-14,42.76986301,2.35,33.14
1977,OATS,NA,58,NEBRASKA,106,68.43287671,-14,42.76986301,2.35,33.14
1977,RYE,NA,21,NEBRASKA,106,68.43287671,-14,42.76986301,2.35,33.14
1977,SOYBEANS,NA,36,NEBRASKA,106,68.43287671,-14,42.76986301,2.35,33.14
1977,WHEAT,NA,35,NEBRASKA,106,68.43287671,-14,42.76986301,2.35,33.14
1978,BARLEY,NA,38,NEBRASKA,105,66.34246575,-11,40.9369863,2.92,23.48
1978,CORN_GRAIN,NA,113,NEBRASKA,105,66.34246575,-11,40.9369863,2.92,23.48
1978,OATS,NA,47,NEBRASKA,105,66.34246575,-11,40.9369863,2.92,23.48
1978,RYE,NA,19,NEBRASKA,105,66.34246575,-11,40.9369863,2.92,23.48
1978,SOYBEANS,NA,34,NEBRASKA,105,66.34246575,-11,40.9369863,2.92,23.48
1978,WHEAT,NA,32,NEBRASKA,105,66.34246575,-11,40.9369863,2.92,23.48
1979,BARLEY,NA,43,NEBRASKA,101,65.33150685,-22,39.73424658,4.37,39.95
1979,CORN_GRAIN,NA,115,NEBRASKA,101,65.33150685,-22,39.73424658,4.37,39.95
1979,OATS,NA,53,NEBRASKA,101,65.33150685,-22,39.73424658,4.37,39.95
1979,RYE,NA,22,NEBRASKA,101,65.33150685,-22,39.73424658,4.37,39.95
1979,SOYBEANS,NA,34,NEBRASKA,101,65.33150685,-22,39.73424658,4.37,39.95
1979,WHEAT,NA,34,NEBRASKA,101,65.33150685,-22,39.73424658,4.37,39.95
1980,BARLEY,NA,38,NEBRASKA,112,69.20491803,-11,41.91256831,2.1,25.12
1980,CORN_GRAIN,NA,85,NEBRASKA,112,69.20491803,-11,41.91256831,2.1,25.12
1980,OATS,NA,41,NEBRASKA,112,69.20491803,-11,41.91256831,2.1,25.12
1980,RYE,NA,18,NEBRASKA,112,69.20491803,-11,41.91256831,2.1,25.12
1980,SOYBEANS,NA,30,NEBRASKA,112,69.20491803,-11,41.91256831,2.1,25.12
1980,WHEAT,NA,38,NEBRASKA,112,69.20491803,-11,41.91256831,2.1,25.12
1981,BARLEY,NA,39,NEBRASKA,102,68.71780822,-10,43.49315068,5.85,40.89
1981,CORN_GRAIN,NA,115,NEBRASKA,102,68.71780822,-10,43.49315068,5.85,40.89
1981,OATS,NA,40,NEBRASKA,102,68.71780822,-10,43.49315068,5.85,40.89
1981,RYE,NA,21,NEBRASKA,102,68.71780822,-10,43.49315068,5.85,40.89
1981,SOYBEANS,NA,38,NEBRASKA,102,68.71780822,-10,43.49315068,5.85,40.89
1981,WHEAT,NA,36,NEBRASKA,102,68.71780822,-10,43.49315068,5.85,40.89
1982,BARLEY,NA,50,NEBRASKA,104,65.805479450000007,-19,39.60547945,2.7,27.9
1982,CORN_GRAIN,NA,110,NEBRASKA,104,65.805479450000007,-19,39.60547945,2.7,27.9
1982,OATS,NA,58,NEBRASKA,104,65.805479450000007,-19,39.60547945,2.7,27.9
1982,RYE,NA,27,NEBRASKA,104,65.805479450000007,-19,39.60547945,2.7,27.9
1982,SOYBEANS,NA,35,NEBRASKA,104,65.805479450000007,-19,39.60547945,2.7,27.9
1982,WHEAT,NA,35,NEBRASKA,104,65.805479450000007,-19,39.60547945,2.7,27.9
1983,BARLEY,NA,39,NEBRASKA,111,64.98630137,-16,41.95342466,2.5,28.11
1983,CORN_GRAIN,NA,97,NEBRASKA,111,64.98630137,-16,41.95342466,2.5,28.11
1983,OATS,NA,44,NEBRASKA,111,64.98630137,-16,41.95342466,2.5,28.11
1983,RYE,NA,23,NEBRASKA,111,64.98630137,-16,41.95342466,2.5,28.11
1983,SOYBEANS,NA,28.5,NEBRASKA,111,64.98630137,-16,41.95342466,2.5,28.11
1983,WHEAT,NA,43,NEBRASKA,111,64.98630137,-16,41.95342466,2.5,28.11
1984,BARLEY,NA,34,NEBRASKA,105,66.45628415,-11,41.77868852,3.7,32.61
1984,CORN_GRAIN,NA,116,NEBRASKA,105,66.45628415,-11,41.77868852,3.7,32.61
1984,OATS,NA,49,NEBRASKA,105,66.45628415,-11,41.77868852,3.7,32.61
1984,RYE,NA,24,NEBRASKA,105,66.45628415,-11,41.77868852,3.7,32.61
1984,SOYBEANS,NA,26,NEBRASKA,105,66.45628415,-11,41.77868852,3.7,32.61
1984,WHEAT,NA,36,NEBRASKA,105,66.45628415,-11,41.77868852,3.7,32.61
1985,BARLEY,NA,32,NEBRASKA,107,63.55616438,-19,41.55342466,3.85,35.91
1985,CORN_GRAIN,NA,128,NEBRASKA,107,63.55616438,-19,41.55342466,3.85,35.91
1985,OATS,NA,61,NEBRASKA,107,63.55616438,-19,41.55342466,3.85,35.91
1985,RYE,NA,23,NEBRASKA,107,63.55616438,-19,41.55342466,3.85,35.91
1985,SOYBEANS,NA,36,NEBRASKA,107,63.55616438,-19,41.55342466,3.85,35.91
1985,WHEAT,NA,39,NEBRASKA,107,63.55616438,-19,41.55342466,3.85,35.91
1986,BARLEY,NA,40,NEBRASKA,107,68.00547945,3,45.03287671,1.51,22.78
1986,CORN_GRAIN,NA,128,NEBRASKA,107,68.00547945,3,45.03287671,1.51,22.78
1986,OATS,NA,59,NEBRASKA,107,68.00547945,3,45.03287671,1.51,22.78
1986,RYE,NA,23,NEBRASKA,107,68.00547945,3,45.03287671,1.51,22.78
1986,SOYBEANS,NA,38,NEBRASKA,107,68.00547945,3,45.03287671,1.51,22.78
1986,WHEAT,NA,38,NEBRASKA,107,68.00547945,3,45.03287671,1.51,22.78
1987,BARLEY,NA,36,NEBRASKA,104,69.0630137,2,46.51506849,3,36.07
1987,CORN_GRAIN,NA,131,NEBRASKA,104,69.0630137,2,46.51506849,3,36.07
1987,OATS,NA,49,NEBRASKA,104,69.0630137,2,46.51506849,3,36.07
1987,RYE,NA,23,NEBRASKA,104,69.0630137,2,46.51506849,3,36.07
1987,SOYBEANS,NA,35.5,NEBRASKA,104,69.0630137,2,46.51506849,3,36.07
1987,WHEAT,NA,44,NEBRASKA,104,69.0630137,2,46.51506849,3,36.07
1988,BARLEY,NA,32,NEBRASKA,104,69.53825137,-10,44.45355191,1.53,16.41
